scenario,instance,algorithm,ip_profit,algorithm_profit,profit_gap,optimal_gap_pct,moving_time,execution_time,ip_execution_time
S8,S8_inst_28.txt,algo_union_170,1667037.0,1667037.0,0.0,0.0,7650,0.161814,6.928
S8,S8_inst_29.txt,algo_naive,1885883.0,1885883.0,0.0,0.0,7740,0.025587,8.171
S8,S8_inst_29.txt,algo1,1885883.0,1885883.0,0.0,0.0,7830,0.029258,8.171
S8,S8_inst_29.txt,algo2,1885883.0,1885883.0,0.0,0.0,8910,0.786160,8.171
S8,S8_inst_29.txt,algo3,1885883.0,1885883.0,0.0,0.0,7830,10.015964,8.171
S8,S8_inst_29.txt,algo4,1885883.0,1885883.0,0.0,0.0,7830,9.965254,8.171
S8,S8_inst_29.txt,algo5,1885883.0,1885883.0,0.0,0.0,8280,0.109595,8.171
S8,S8_inst_29.txt,algo_union,1885883.0,1885883.0,0.0,0.0,7830,9.970565,8.171
S8,S8_inst_29.txt,algo_union_170,1885883.0,1885883.0,0.0,0.0,7830,23.743850,8.171
S8,S8_inst_30.txt,algo_naive,2135666.0,2135666.0,0.0,0.0,7560,0.025499,8.214
S8,S8_inst_30.txt,algo1,2135666.0,2135666.0,0.0,0.0,7560,0.024720,8.214
S8,S8_inst_30.txt,algo2,2135666.0,2135666.0,0.0,0.0,9000,0.481698,8.214
S8,S8_inst_30.txt,algo3,2135666.0,2135666.0,0.0,0.0,7560,10.021683,8.214
S8,S8_inst_30.txt,algo4,2135666.0,2135666.0,0.0,0.0,7560,0.035672,8.214
S8,S8_inst_30.txt,algo5,2135666.0,2135666.0,0.0,0.0,8730,0.189900,8.214
S8,S8_inst_30.txt,algo_union,2135666.0,2135666.0,0.0,0.0,7560,0.312260,8.214
S8,S8_inst_30.txt,algo_union_170,2135666.0,2135666.0,0.0,0.0,7560,0.327482,8.214
S9,S9_inst_01.txt,algo_naive,2084037.0,2084037.0,0.0,0.0,7740,0.025575,8.047
S9,S9_inst_01.txt,algo1,2084037.0,2084037.0,0.0,0.0,7650,0.030598,8.047
S9,S9_inst_01.txt,algo2,2084037.0,2084037.0,0.0,0.0,9000,0.460583,8.047
S9,S9_inst_01.txt,algo3,2084037.0,2084037.0,0.0,0.0,7650,10.022485,8.047
S9,S9_inst_01.txt,algo4,2084037.0,2084037.0,0.0,0.0,7650,0.037772,8.047
S9,S9_inst_01.txt,algo5,2084037.0,2084037.0,0.0,0.0,8730,0.133748,8.047
S9,S9_inst_01.txt,algo_union,2084037.0,2084037.0,0.0,0.0,7650,0.239154,8.047
S9,S9_inst_01.txt,algo_union_170,2084037.0,2084037.0,0.0,0.0,7650,0.202049,8.047
S9,S9_inst_02.txt,algo_naive,1685863.0,1685863.0,0.0,0.0,8190,0.025842,6.269
S9,S9_inst_02.txt,algo1,1685863.0,1685863.0,0.0,0.0,7470,0.022378,6.269
S9,S9_inst_02.txt,algo2,1685863.0,1685863.0,0.0,0.0,8910,0.582466,6.269
S9,S9_inst_02.txt,algo3,1685863.0,1685863.0,0.0,0.0,7470,10.020888,6.269
S9,S9_inst_02.txt,algo4,1685863.0,1685863.0,0.0,0.0,7470,0.035000,6.269
S9,S9_inst_02.txt,algo5,1685863.0,1685863.0,0.0,0.0,8640,0.153105,6.269
S9,S9_inst_02.txt,algo_union,1685863.0,1685863.0,0.0,0.0,7470,0.216636,6.269
S9,S9_inst_02.txt,algo_union_170,1685863.0,1685863.0,0.0,0.0,7470,0.172502,6.269
S9,S9_inst_03.txt,algo_naive,2117582.0,2117582.0,0.0,0.0,7740,0.027687,5.842
S9,S9_inst_03.txt,algo1,2117582.0,2117582.0,0.0,0.0,7200,0.021706,5.842
S9,S9_inst_03.txt,algo2,2117582.0,2117582.0,0.0,0.0,9000,0.592595,5.842
S9,S9_inst_03.txt,algo3,2117582.0,2117582.0,0.0,0.0,7200,10.014978,5.842
S9,S9_inst_03.txt,algo4,2117582.0,2117582.0,0.0,0.0,7200,0.047810,5.842
S9,S9_inst_03.txt,algo5,2117582.0,2117582.0,0.0,0.0,8550,0.185096,5.842
S9,S9_inst_03.txt,algo_union,2117582.0,2117582.0,0.0,0.0,7200,0.254098,5.842
S9,S9_inst_03.txt,algo_union_170,2117582.0,2117582.0,0.0,0.0,7200,0.181392,5.842
S9,S9_inst_04.txt,algo_naive,1629840.0,1629840.0,0.0,0.0,7650,0.026372,7.038
S9,S9_inst_04.txt,algo1,1629840.0,1629840.0,0.0,0.0,7560,0.022596,7.038
S9,S9_inst_04.txt,algo2,1629840.0,1629840.0,0.0,0.0,8910,0.551189,7.038
S9,S9_inst_04.txt,algo3,1629840.0,1629840.0,0.0,0.0,7560,10.035505,7.038
S9,S9_inst_04.txt,algo4,1629840.0,1629840.0,0.0,0.0,7560,0.050573,7.038
S9,S9_inst_04.txt,algo5,1629840.0,1629840.0,0.0,0.0,8640,0.079636,7.038
S9,S9_inst_04.txt,algo_union,1629840.0,1629840.0,0.0,0.0,7560,0.200569,7.038
S9,S9_inst_04.txt,algo_union_170,1629840.0,1629840.0,0.0,0.0,7560,0.175564,7.038
S9,S9_inst_05.txt,algo_naive,1673386.0,1673386.0,0.0,0.0,7290,0.025188,8.060
S9,S9_inst_05.txt,algo1,1673386.0,1673386.0,0.0,0.0,7200,0.021708,8.060
S9,S9_inst_05.txt,algo2,1673386.0,1673386.0,0.0,0.0,8910,0.531564,8.060
S9,S9_inst_05.txt,algo3,1673386.0,1673386.0,0.0,0.0,7200,10.017146,8.060
S9,S9_inst_05.txt,algo4,1673386.0,1673386.0,0.0,0.0,7200,0.043776,8.060
S9,S9_inst_05.txt,algo5,1673386.0,1673386.0,0.0,0.0,8640,0.125739,8.060
S9,S9_inst_05.txt,algo_union,1673386.0,1673386.0,0.0,0.0,7200,0.281277,8.060
S9,S9_inst_05.txt,algo_union_170,1673386.0,1673386.0,0.0,0.0,7200,0.255069,8.060
S9,S9_inst_06.txt,algo_naive,1944451.0,1944451.0,0.0,0.0,7560,0.026511,6.305
S9,S9_inst_06.txt,algo1,1944451.0,1944451.0,0.0,0.0,7740,0.073969,6.305
S9,S9_inst_06.txt,algo2,1944451.0,1944451.0,0.0,0.0,8910,0.546054,6.305
S9,S9_inst_06.txt,algo3,1944451.0,1944451.0,0.0,0.0,7740,10.015213,6.305
S9,S9_inst_06.txt,algo4,1944451.0,1944451.0,0.0,0.0,7740,0.052002,6.305
S9,S9_inst_06.txt,algo5,1944451.0,1902151.0,42300.0,0.72514,8550,0.207030,6.305
S9,S9_inst_06.txt,algo_union,1944451.0,1944451.0,0.0,0.0,7740,0.430000,6.305
S9,S9_inst_06.txt,algo_union_170,1944451.0,1944451.0,0.0,0.0,7740,0.224567,6.305
S9,S9_inst_07.txt,algo_naive,1784800.0,1784800.0,0.0,0.0,7920,0.025752,8.891
S9,S9_inst_07.txt,algo1,1784800.0,1784800.0,0.0,0.0,7740,0.025746,8.891
S9,S9_inst_07.txt,algo2,1784800.0,1784800.0,0.0,0.0,9000,0.529284,8.891
S9,S9_inst_07.txt,algo3,1784800.0,1784800.0,0.0,0.0,7740,10.028074,8.891
S9,S9_inst_07.txt,algo4,1784800.0,1784800.0,0.0,0.0,7740,0.040909,8.891
S9,S9_inst_07.txt,algo5,1784800.0,1784800.0,0.0,0.0,8820,0.128953,8.891
S9,S9_inst_07.txt,algo_union,1784800.0,1784800.0,0.0,0.0,7740,0.294631,8.891
S9,S9_inst_07.txt,algo_union_170,1784800.0,1784800.0,0.0,0.0,7740,0.267188,8.891
S9,S9_inst_08.txt,algo_naive,1622319.0,1622319.0,0.0,0.0,8280,0.027298,8.951
S9,S9_inst_08.txt,algo1,1622319.0,1622319.0,0.0,0.0,7740,0.023797,8.951
S9,S9_inst_08.txt,algo2,1622319.0,1622319.0,0.0,0.0,8910,0.506927,8.951
S9,S9_inst_08.txt,algo3,1622319.0,1622319.0,0.0,0.0,7740,10.015489,8.951
S9,S9_inst_08.txt,algo4,1622319.0,1622319.0,0.0,0.0,7740,0.036967,8.951
S9,S9_inst_08.txt,algo5,1622319.0,1622319.0,0.0,0.0,8640,0.058053,8.951
S9,S9_inst_08.txt,algo_union,1622319.0,1622319.0,0.0,0.0,7740,0.156644,8.951
S9,S9_inst_08.txt,algo_union_170,1622319.0,1622319.0,0.0,0.0,7740,0.143907,8.951
S9,S9_inst_09.txt,algo_naive,2184128.0,2184128.0,0.0,0.0,7380,0.025106,6.683
S9,S9_inst_09.txt,algo1,2184128.0,2184128.0,0.0,0.0,7020,0.021909,6.683
S9,S9_inst_09.txt,algo2,2184128.0,2184128.0,0.0,0.0,9000,0.509304,6.683
S9,S9_inst_09.txt,algo3,2184128.0,2184128.0,0.0,0.0,7020,10.017343,6.683
S9,S9_inst_09.txt,algo4,2184128.0,2184128.0,0.0,0.0,7020,0.041698,6.683
S9,S9_inst_09.txt,algo5,2184128.0,2184128.0,0.0,0.0,8640,0.094137,6.683
S9,S9_inst_09.txt,algo_union,2184128.0,2184128.0,0.0,0.0,7020,0.234470,6.683
S9,S9_inst_09.txt,algo_union_170,2184128.0,2184128.0,0.0,0.0,7020,0.208213,6.683
S9,S9_inst_10.txt,algo_naive,2067997.0,2067997.0,0.0,0.0,7650,0.028675,5.192
S9,S9_inst_10.txt,algo1,2067997.0,2067997.0,0.0,0.0,7380,0.023198,5.192
S9,S9_inst_10.txt,algo2,2067997.0,2067997.0,0.0,0.0,8820,0.612967,5.192
S9,S9_inst_10.txt,algo3,2067997.0,2067997.0,0.0,0.0,7380,10.012931,5.192
S9,S9_inst_10.txt,algo4,2067997.0,2067997.0,0.0,0.0,7380,0.043474,5.192
S9,S9_inst_10.txt,algo5,2067997.0,2067997.0,0.0,0.0,8280,0.061094,5.192
S9,S9_inst_10.txt,algo_union,2067997.0,2067997.0,0.0,0.0,7380,0.161160,5.192
S9,S9_inst_10.txt,algo_union_170,2067997.0,2067997.0,0.0,0.0,7380,0.127445,5.192
S9,S9_inst_11.txt,algo_naive,1995581.0,1995581.0,0.0,0.0,8010,0.025208,6.211
S9,S9_inst_11.txt,algo1,1995581.0,1995581.0,0.0,0.0,7650,0.022507,6.211
S9,S9_inst_11.txt,algo2,1995581.0,1995581.0,0.0,0.0,9000,0.483048,6.211
S9,S9_inst_11.txt,algo3,1995581.0,1995581.0,0.0,0.0,7650,10.014850,6.211
S9,S9_inst_11.txt,algo4,1995581.0,1995581.0,0.0,0.0,7650,0.060701,6.211
S9,S9_inst_11.txt,algo5,1995581.0,1995581.0,0.0,0.0,8550,0.051207,6.211
S9,S9_inst_11.txt,algo_union,1995581.0,1995581.0,0.0,0.0,7650,0.151043,6.211
S9,S9_inst_11.txt,algo_union_170,1995581.0,1995581.0,0.0,0.0,7650,0.130454,6.211
S9,S9_inst_12.txt,algo_naive,1742858.0,1742858.0,0.0,0.0,7560,0.025556,6.585
S9,S9_inst_12.txt,algo1,1742858.0,1742858.0,0.0,0.0,7200,0.026558,6.585
S9,S9_inst_12.txt,algo2,1742858.0,1742858.0,0.0,0.0,9000,0.644548,6.585
S9,S9_inst_12.txt,algo3,1742858.0,1742858.0,0.0,0.0,7200,10.027524,6.585
S9,S9_inst_12.txt,algo4,1742858.0,1742858.0,0.0,0.0,7200,0.047481,6.585
S9,S9_inst_12.txt,algo5,1742858.0,1742858.0,0.0,0.0,8550,0.064143,6.585
S9,S9_inst_12.txt,algo_union,1742858.0,1742858.0,0.0,0.0,7200,0.189535,6.585
S9,S9_inst_12.txt,algo_union_170,1742858.0,1742858.0,0.0,0.0,7200,0.152496,6.585
S9,S9_inst_13.txt,algo_naive,2188851.0,2188851.0,0.0,0.0,6480,0.023053,7.016
S9,S9_inst_13.txt,algo1,2188851.0,2188851.0,0.0,0.0,6390,0.021275,7.016
S9,S9_inst_13.txt,algo2,2188851.0,2188851.0,0.0,0.0,8820,0.521628,7.016
S9,S9_inst_13.txt,algo3,2188851.0,2188851.0,0.0,0.0,6390,10.018224,7.016
S9,S9_inst_13.txt,algo4,2188851.0,2188851.0,0.0,0.0,6390,0.040774,7.016
S9,S9_inst_13.txt,algo5,2188851.0,2140209.0,48642.0,0.740754,8370,0.131102,7.016
S9,S9_inst_13.txt,algo_union,2188851.0,2188851.0,0.0,0.0,6390,0.345182,7.016
S9,S9_inst_13.txt,algo_union_170,2188851.0,2188851.0,0.0,0.0,6390,0.139090,7.016
S9,S9_inst_14.txt,algo_naive,1948392.0,1948392.0,0.0,0.0,7380,0.025051,7.617
S9,S9_inst_14.txt,algo1,1948392.0,1948392.0,0.0,0.0,7560,0.022616,7.617
S9,S9_inst_14.txt,algo2,1948392.0,1948392.0,0.0,0.0,9000,0.581597,7.617
S9,S9_inst_14.txt,algo3,1948392.0,1948392.0,0.0,0.0,7560,10.017776,7.617
S9,S9_inst_14.txt,algo4,1948392.0,1948392.0,0.0,0.0,7560,0.036743,7.617
S9,S9_inst_14.txt,algo5,1948392.0,1948392.0,0.0,0.0,8820,0.128974,7.617
S9,S9_inst_14.txt,algo_union,1948392.0,1948392.0,0.0,0.0,7560,0.308418,7.617
S9,S9_inst_14.txt,algo_union_170,1948392.0,1948392.0,0.0,0.0,7560,0.217296,7.617
S9,S9_inst_15.txt,algo_naive,2141283.0,2141283.0,0.0,0.0,7650,0.027760,8.864
S9,S9_inst_15.txt,algo1,2141283.0,2141283.0,0.0,0.0,7290,0.025741,8.864
S9,S9_inst_15.txt,algo2,2141283.0,2141283.0,0.0,0.0,8640,0.545307,8.864
S9,S9_inst_15.txt,algo3,2141283.0,2141283.0,0.0,0.0,7290,10.014991,8.864
S9,S9_inst_15.txt,algo4,2141283.0,2141283.0,0.0,0.0,7290,0.040748,8.864
S9,S9_inst_15.txt,algo5,2141283.0,2060631.0,80652.0,1.255509,8730,0.264338,8.864
S9,S9_inst_15.txt,algo_union,2141283.0,2141283.0,0.0,0.0,7290,0.566794,8.864
S9,S9_inst_15.txt,algo_union_170,2141283.0,2141283.0,0.0,0.0,7290,0.229381,8.864
S9,S9_inst_16.txt,algo_naive,2026436.0,2026436.0,0.0,0.0,7740,0.027915,8.686
S9,S9_inst_16.txt,algo1,2026436.0,2026436.0,0.0,0.0,7470,0.022702,8.686
S9,S9_inst_16.txt,algo2,2026436.0,2026436.0,0.0,0.0,8730,0.456221,8.686
S9,S9_inst_16.txt,algo3,2026436.0,2026436.0,0.0,0.0,7470,10.015258,8.686
S9,S9_inst_16.txt,algo4,2026436.0,2026436.0,0.0,0.0,7470,0.043739,8.686
S9,S9_inst_16.txt,algo5,2026436.0,2026436.0,0.0,0.0,8550,0.078233,8.686
S9,S9_inst_16.txt,algo_union,2026436.0,2026436.0,0.0,0.0,7470,0.209613,8.686
S9,S9_inst_16.txt,algo_union_170,2026436.0,2026436.0,0.0,0.0,7470,0.155535,8.686
S9,S9_inst_17.txt,algo_naive,1991738.0,1991738.0,0.0,0.0,7740,0.027939,7.713
S9,S9_inst_17.txt,algo1,1991738.0,1991738.0,0.0,0.0,7560,0.022582,7.713
S9,S9_inst_17.txt,algo2,1991738.0,1991738.0,0.0,0.0,8910,0.541230,7.713
S9,S9_inst_17.txt,algo3,1991738.0,1991738.0,0.0,0.0,7560,10.017550,7.713
S9,S9_inst_17.txt,algo4,1991738.0,1991738.0,0.0,0.0,7560,0.036205,7.713
S9,S9_inst_17.txt,algo5,1991738.0,1991738.0,0.0,0.0,8640,0.085454,7.713
S9,S9_inst_17.txt,algo_union,1991738.0,1991738.0,0.0,0.0,7560,0.237133,7.713
S9,S9_inst_17.txt,algo_union_170,1991738.0,1991738.0,0.0,0.0,7560,0.167320,7.713
S9,S9_inst_18.txt,algo_naive,1934166.0,1934166.0,0.0,0.0,8100,0.025677,6.774
S9,S9_inst_18.txt,algo1,1934166.0,1934166.0,0.0,0.0,7470,0.043590,6.774
S9,S9_inst_18.txt,algo2,1934166.0,1934166.0,0.0,0.0,8820,0.537339,6.774
S9,S9_inst_18.txt,algo3,1934166.0,1934166.0,0.0,0.0,7470,10.015392,6.774
S9,S9_inst_18.txt,algo4,1934166.0,1934166.0,0.0,0.0,7470,0.049025,6.774
S9,S9_inst_18.txt,algo5,1934166.0,1934166.0,0.0,0.0,9000,0.094269,6.774
S9,S9_inst_18.txt,algo_union,1934166.0,1934166.0,0.0,0.0,7470,0.226713,6.774
S9,S9_inst_18.txt,algo_union_170,1934166.0,1934166.0,0.0,0.0,7470,0.171596,6.774
S9,S9_inst_19.txt,algo_naive,1705523.0,1705523.0,0.0,0.0,7560,0.024211,7.090
S9,S9_inst_19.txt,algo1,1705523.0,1705523.0,0.0,0.0,7200,0.024077,7.090
S9,S9_inst_19.txt,algo2,1705523.0,1705523.0,0.0,0.0,9000,0.589579,7.090
S9,S9_inst_19.txt,algo3,1705523.0,1705523.0,0.0,0.0,7200,10.015199,7.090
S9,S9_inst_19.txt,algo4,1705523.0,1705523.0,0.0,0.0,7200,0.047311,7.090
S9,S9_inst_19.txt,algo5,1705523.0,1705523.0,0.0,0.0,8640,0.074529,7.090
S9,S9_inst_19.txt,algo_union,1705523.0,1705523.0,0.0,0.0,7200,0.189532,7.090
S9,S9_inst_19.txt,algo_union_170,1705523.0,1705523.0,0.0,0.0,7200,0.142482,7.090
S9,S9_inst_20.txt,algo_naive,1893330.0,1893330.0,0.0,0.0,7560,0.024786,7.323
S9,S9_inst_20.txt,algo1,1893330.0,1893330.0,0.0,0.0,7200,0.032793,7.323
S9,S9_inst_20.txt,algo2,1893330.0,1893330.0,0.0,0.0,9000,0.516478,7.323
S9,S9_inst_20.txt,algo3,1893330.0,1893330.0,0.0,0.0,7200,10.026642,7.323
S9,S9_inst_20.txt,algo4,1893330.0,1893330.0,0.0,0.0,7200,0.037523,7.323
S9,S9_inst_20.txt,algo5,1893330.0,1893330.0,0.0,0.0,8730,0.129083,7.323
S9,S9_inst_20.txt,algo_union,1893330.0,1893330.0,0.0,0.0,7200,0.282740,7.323
S9,S9_inst_20.txt,algo_union_170,1893330.0,1893330.0,0.0,0.0,7200,0.220390,7.323
S9,S9_inst_21.txt,algo_naive,1822571.0,1822571.0,0.0,0.0,7470,0.024221,7.623
S9,S9_inst_21.txt,algo1,1822571.0,1822571.0,0.0,0.0,7290,0.032335,7.623
S9,S9_inst_21.txt,algo2,1822571.0,1822571.0,0.0,0.0,9000,0.546768,7.623
S9,S9_inst_21.txt,algo3,1822571.0,1822571.0,0.0,0.0,7290,10.015076,7.623
S9,S9_inst_21.txt,algo4,1822571.0,1822571.0,0.0,0.0,7290,0.038669,7.623
S9,S9_inst_21.txt,algo5,1822571.0,1822571.0,0.0,0.0,8550,0.102415,7.623
S9,S9_inst_21.txt,algo_union,1822571.0,1822571.0,0.0,0.0,7290,0.238572,7.623
S9,S9_inst_21.txt,algo_union_170,1822571.0,1822571.0,0.0,0.0,7290,0.183580,7.623
S9,S9_inst_22.txt,algo_naive,2144649.0,2144649.0,0.0,0.0,7380,0.027236,8.023
S9,S9_inst_22.txt,algo1,2144649.0,2144649.0,0.0,0.0,7110,0.026785,8.023
S9,S9_inst_22.txt,algo2,2144649.0,2144649.0,0.0,0.0,8730,0.444943,8.023
S9,S9_inst_22.txt,algo3,2144649.0,2144649.0,0.0,0.0,7110,10.014744,8.023
S9,S9_inst_22.txt,algo4,2144649.0,2144649.0,0.0,0.0,7110,0.041143,8.023
S9,S9_inst_22.txt,algo5,2144649.0,2144649.0,0.0,0.0,8640,0.112611,8.023
S9,S9_inst_22.txt,algo_union,2144649.0,2144649.0,0.0,0.0,7110,0.270779,8.023
S9,S9_inst_22.txt,algo_union_170,2144649.0,2144649.0,0.0,0.0,7110,0.192063,8.023
S9,S9_inst_23.txt,algo_naive,2318451.0,2318451.0,0.0,0.0,7110,0.024184,8.321
S9,S9_inst_23.txt,algo1,2318451.0,2318451.0,0.0,0.0,6660,0.036417,8.321
S9,S9_inst_23.txt,algo2,2318451.0,2318451.0,0.0,0.0,8550,0.569007,8.321
S9,S9_inst_23.txt,algo3,2318451.0,2318451.0,0.0,0.0,6660,10.031713,8.321
S9,S9_inst_23.txt,algo4,2318451.0,2318451.0,0.0,0.0,6660,9.965021,8.321
S9,S9_inst_23.txt,algo5,2318451.0,2318451.0,0.0,0.0,8280,0.176574,8.321
S9,S9_inst_23.txt,algo_union,2318451.0,2318451.0,0.0,0.0,6660,9.966587,8.321
S9,S9_inst_23.txt,algo_union_170,2318451.0,2318451.0,0.0,0.0,6660,18.605047,8.321
S9,S9_inst_24.txt,algo_naive,1714319.0,1714319.0,0.0,0.0,7740,0.025180,6.849
S9,S9_inst_24.txt,algo1,1714319.0,1714319.0,0.0,0.0,7560,0.025976,6.849
S9,S9_inst_24.txt,algo2,1714319.0,1714319.0,0.0,0.0,8910,0.609673,6.849
S9,S9_inst_24.txt,algo3,1714319.0,1714319.0,0.0,0.0,7560,10.014904,6.849
S9,S9_inst_24.txt,algo4,1714319.0,1714319.0,0.0,0.0,7560,0.036901,6.849
S9,S9_inst_24.txt,algo5,1714319.0,1714319.0,0.0,0.0,8100,0.104272,6.849
S9,S9_inst_24.txt,algo_union,1714319.0,1714319.0,0.0,0.0,7560,0.242914,6.849
S9,S9_inst_24.txt,algo_union_170,1714319.0,1714319.0,0.0,0.0,7560,0.162649,6.849
S9,S9_inst_25.txt,algo_naive,1701011.0,1701011.0,0.0,0.0,7740,0.025024,8.386
S9,S9_inst_25.txt,algo1,1701011.0,1701011.0,0.0,0.0,7380,0.023605,8.386
S9,S9_inst_25.txt,algo2,1701011.0,1701011.0,0.0,0.0,9000,0.565488,8.386
S9,S9_inst_25.txt,algo3,1701011.0,1701011.0,0.0,0.0,7380,10.015225,8.386
S9,S9_inst_25.txt,algo4,1701011.0,1701011.0,0.0,0.0,7380,0.048876,8.386
S9,S9_inst_25.txt,algo5,1701011.0,1701011.0,0.0,0.0,8640,0.099458,8.386
S9,S9_inst_25.txt,algo_union,1701011.0,1701011.0,0.0,0.0,7380,0.257244,8.386
S9,S9_inst_25.txt,algo_union_170,1701011.0,1701011.0,0.0,0.0,7380,0.184445,8.386
S9,S9_inst_26.txt,algo_naive,1786515.0,1786515.0,0.0,0.0,7740,0.024903,6.979
S9,S9_inst_26.txt,algo1,1786515.0,1786515.0,0.0,0.0,7470,0.022926,6.979
S9,S9_inst_26.txt,algo2,1786515.0,1786515.0,0.0,0.0,8730,0.594512,6.979
S9,S9_inst_26.txt,algo3,1786515.0,1786515.0,0.0,0.0,7470,10.029021,6.979
S9,S9_inst_26.txt,algo4,1786515.0,1786515.0,0.0,0.0,7470,0.038521,6.979
S9,S9_inst_26.txt,algo5,1786515.0,1786515.0,0.0,0.0,8730,0.061349,6.979
S9,S9_inst_26.txt,algo_union,1786515.0,1786515.0,0.0,0.0,7470,0.176892,6.979
S9,S9_inst_26.txt,algo_union_170,1786515.0,1786515.0,0.0,0.0,7470,0.128783,6.979
S9,S9_inst_27.txt,algo_naive,1731331.0,1731331.0,0.0,0.0,8100,0.027151,7.101
S9,S9_inst_27.txt,algo1,1731331.0,1731331.0,0.0,0.0,7740,0.026053,7.101
S9,S9_inst_27.txt,algo2,1731331.0,1731331.0,0.0,0.0,9000,0.434391,7.101
S9,S9_inst_27.txt,algo3,1731331.0,1731331.0,0.0,0.0,7740,10.016528,7.101
S9,S9_inst_27.txt,algo4,1731331.0,1731331.0,0.0,0.0,7740,0.050355,7.101
S9,S9_inst_27.txt,algo5,1731331.0,1731331.0,0.0,0.0,8550,0.130159,7.101
S9,S9_inst_27.txt,algo_union,1731331.0,1731331.0,0.0,0.0,7740,0.317079,7.101
S9,S9_inst_27.txt,algo_union_170,1731331.0,1731331.0,0.0,0.0,7740,0.235597,7.101
S9,S9_inst_28.txt,algo_naive,1637015.0,1637015.0,0.0,0.0,7650,0.025305,5.407
S9,S9_inst_28.txt,algo1,1637015.0,1637015.0,0.0,0.0,7200,0.023595,5.407
S9,S9_inst_28.txt,algo2,1637015.0,1637015.0,0.0,0.0,8910,0.798138,5.407
S9,S9_inst_28.txt,algo3,1637015.0,1637015.0,0.0,0.0,7200,10.015144,5.407
S9,S9_inst_28.txt,algo4,1637015.0,1637015.0,0.0,0.0,7200,0.056361,5.407
S9,S9_inst_28.txt,algo5,1637015.0,1637015.0,0.0,0.0,8550,0.068934,5.407
S9,S9_inst_28.txt,algo_union,1637015.0,1637015.0,0.0,0.0,7200,0.195513,5.407
S9,S9_inst_28.txt,algo_union_170,1637015.0,1637015.0,0.0,0.0,7200,0.125692,5.407
S9,S9_inst_29.txt,algo_naive,1747982.0,1747982.0,0.0,0.0,7470,0.025759,7.877
S9,S9_inst_29.txt,algo1,1747982.0,1747982.0,0.0,0.0,7200,0.021830,7.877
S9,S9_inst_29.txt,algo2,1747982.0,1747982.0,0.0,0.0,9000,0.601008,7.877
S9,S9_inst_29.txt,algo3,1747982.0,1747982.0,0.0,0.0,7200,10.024549,7.877
S9,S9_inst_29.txt,algo4,1747982.0,1747982.0,0.0,0.0,7200,0.040272,7.877
S9,S9_inst_29.txt,algo5,1747982.0,1747982.0,0.0,0.0,8370,0.096634,7.877
S9,S9_inst_29.txt,algo_union,1747982.0,1747982.0,0.0,0.0,7200,0.244468,7.877
S9,S9_inst_29.txt,algo_union_170,1747982.0,1747982.0,0.0,0.0,7200,0.154481,7.877
S9,S9_inst_30.txt,algo_naive,1528657.0,1528657.0,0.0,0.0,7650,0.025703,4.227
S9,S9_inst_30.txt,algo1,1528657.0,1528657.0,0.0,0.0,7560,0.026166,4.227
S9,S9_inst_30.txt,algo2,1528657.0,1528657.0,0.0,0.0,8640,0.704008,4.227
S9,S9_inst_30.txt,algo3,1528657.0,1528657.0,0.0,0.0,7560,10.015797,4.227
S9,S9_inst_30.txt,algo4,1528657.0,1528657.0,0.0,0.0,7560,9.965320,4.227
S9,S9_inst_30.txt,algo5,1528657.0,1528657.0,0.0,0.0,8370,0.068515,4.227
S9,S9_inst_30.txt,algo_union,1528657.0,1528657.0,0.0,0.0,7560,9.964889,4.227
S9,S9_inst_30.txt,algo_union_170,1528657.0,1528657.0,0.0,0.0,7560,16.736409,4.227
S10,S10_inst_01.txt,algo_naive,1601581.0,967495.0,634086.0,11.048945,7110,0.026650,0.491
S10,S10_inst_01.txt,algo1,1601581.0,1601581.0,0.0,0.0,7110,0.022125,0.491
S10,S10_inst_01.txt,algo2,1601581.0,1449730.0,151851.0,2.646003,7830,1.365729,0.491
S10,S10_inst_01.txt,algo3,1601581.0,1601581.0,0.0,0.0,7110,10.032348,0.491
S10,S10_inst_01.txt,algo4,1601581.0,1601581.0,0.0,0.0,7110,9.963251,0.491
S10,S10_inst_01.txt,algo5,1601581.0,1580167.0,21414.0,0.373139,7920,0.241109,0.491
S10,S10_inst_01.txt,algo_union,1601581.0,1601581.0,0.0,0.0,7110,9.983254,0.491
S10,S10_inst_01.txt,algo_union_170,1601581.0,1601581.0,0.0,0.0,7110,153.635744,0.491
S10,S10_inst_02.txt,algo_naive,1878851.0,1403087.0,475764.0,7.691595,7290,0.024604,0.476
S10,S10_inst_02.txt,algo1,1878851.0,1878767.0,84.0,0.001358,7020,0.022328,0.476
S10,S10_inst_02.txt,algo2,1878851.0,1720595.0,158256.0,2.558498,7920,1.371247,0.476
S10,S10_inst_02.txt,algo3,1878851.0,1878767.0,84.0,0.001358,7020,10.014523,0.476
S10,S10_inst_02.txt,algo4,1878851.0,1878851.0,0.0,0.0,7020,9.962155,0.476
S10,S10_inst_02.txt,algo5,1878851.0,1878767.0,84.0,0.001358,8190,0.203126,0.476
S10,S10_inst_02.txt,algo_union,1878851.0,1878851.0,0.0,0.0,7020,9.977336,0.476
S10,S10_inst_02.txt,algo_union_170,1878851.0,1878851.0,0.0,0.0,7020,71.121103,0.476
S10,S10_inst_03.txt,algo_naive,1983200.0,1568327.0,414873.0,6.635717,8010,0.025468,0.493
